id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN
PG16163,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 3: Media: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],54,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16163,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 3: Media: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],54,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16163,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 3: Media: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],54,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16163,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 3: Media: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],54,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16163,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 3: Media: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],54,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16164,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 4: Babylon: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],53,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16165,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 5: Persia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],63,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16166,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 6: Parthia: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],55,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
PG16167,,"The Seven Great Monarchies Of The Ancient Eastern World, Vol 7: The Sassanian or New Persian Empire: The History, Geography, And Antiquities Of Chaldaea, Assyria, Babylon, Media, Persia, Parthia, And Sassanian or New Persian Empire; With Maps and Illustrations.","Rawlinson, George",1812.0,1902.0,['en'],111,"{'History, Ancient', 'Iran -- History', 'Parthia -- History', 'Assyria -- History', 'Babylonia -- History'}",,The Seven Great Monarchies Of The Ancient Eastern World,Rawlinson,http://www.wikidata.org/entity/Q23054659,http://www.wikidata.org/entity/Q1355998,1812.0,George Rawlinson,Q23054659,Q1355998
